userid,content
2806546,4.2014年8月12日，1400万快递数据遭贩卖：警方破获了一起信息泄露案件，犯罪嫌疑人通过快递公司官网漏洞，登录网站后台，然后再通过上传（后门）工具就能获取该网站数据库的访问权限，获取了1400万条用户信息，除了有快递编码外，还详细记录着收货和发货双方的姓名、电话号码、住址等个人隐私信息，而拿到这些数据仅用了20秒的时间
2806546,在大数据时代到来以后，隐私泄露会更加严重，除非你不上网，否则在技术上无法做到完全的保护
2806546,要真正保障每个公民的隐私权和安全，是需要靠法律和道德，靠每一个人的良知和社会组织的进步，以及科学技术的发展
2806546,注册名：当我们在网络上注册ID的时候，很容易暴露我们的身份信息
2806546,禁用cookies：网站搜集用户数据主要利用cookies，这是计算机自带的一项功能，用于辨别用户的身份
2806546,调整Cookie的安全级别，并作相应清理
2806546,多个邮箱：如果你频繁使用同一个邮箱在不同网站进行操作，数据挖掘和分析最终还是能找到你
2806546,在不同社交网站上使用不同姓名和邮箱能有效提高防止被机器认出的概率
2806546,不要主动上传敏感信息杜绝手机流氓软件：这种软件会后台默默上传你的通话记录和聊天短信等，而且能巧妙的避过杀毒软件的查杀
2806546,文件处理：电脑用户在删除文件以及处理废弃电脑时，一定要注意使用以下方法，对文件和电脑硬盘进行不可恢复性处理
2806546,完善法律：对个人来讲，要靠自觉与小心来防止隐私泄露
2806546,对国家和政府而言，加强立法，完善隐私保护机制是十分必要和有效的
2806546,"信息搜集制度改革：网站向用户收集资料,其目的是要对该信息的利用"
2806546,对于一些对网站运营无用的信息，应该把选择权交回用户手中，让用户自己选择是否开放自己的信息
2806546,技术进步：信息在疯狂爆炸，然而防止隐私泄露的技术还是裹步不前
2806546,像PrivacyMark和TrackerScan这样的网络安全工具还有很大的上升空间
2806546,中国农业大学（http://www.cau.edu.cn）的TCP/IP协议类型：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议
2806546,该域名对应的实际IP地址：114.215.217.115
2806546,计算机：终端传输媒体：传输通道网络适配器：局域网中连接计算机和传输介质的接口，不仅能实现与局域网传输介质之间的物理连接和电信号匹配，还涉及帧的发送与接收、帧的封装与拆封、介质访问控制、数据的编码与解码以及数据缓存的功能等
2806546,网络连接设备：把网络中的通信线路连接起来网络操作系统：向网络计算机提供服务?
2806546,网络协议的作用：为了进行网络中的数据交换而建立的规则、标准
2806546,网络协议使网络上各种设备能够相互交换信息
2806546,主要的网络协议：TCP/IP协议毫无疑问是这三大协议中最重要的一个，作为互联网的基础协
2806546,IPX/SPX协议就是Novell开发的专用于NetWare网络中的协议
2806546,计算机网络是一个复杂的具有综合性技术的系统，为了允许不同系统实体互连和互操作，不同系统的实体在通信时都必须遵从相互均能接受的规则，这些规则的集合称为协议(Protocol)
2806546,国际标准化组织ISO(InternationalStandardsOrganization)在80年代提出的开放系统互联参考模型OSI(OpenSystemInterconnection)，这个模型将计算机网络通信协议分为七层：物理层数据链路层网络层传输层会话层表示层应用层
2806546,电子商务技术是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化
2806546,人们不再是面对面的、看着实实在在的货物、靠纸介质单据（包括现金）进行买卖交易
2806546,而是通过网络，通过网上琳琅满目的商品信息、完善的物流配送系统和方便安全的资金结算系统进行交易（买卖）
2806546,电子商务的发展是建立在网络发展的基础上的，电子商务的实现更是离不开网络，网络技术足电子商务的关键技术之一
2806546,此外还有Web浏览技术、安全技术、数据库技术、电子支付技术等
2806546,抽样：音频信号采用8KHZ采样，将模拟信号变成时间离散的信号；量化：将采样离散化，变成数字信号，通常采用非均匀量化；编码：在PCM系统中采用8位编码，一位符号，三位段落码，四位段内码，所以PCM系统每路电话的速率为8*8K=64Kb/s
2806546,BMP：基本位图格式，没有压缩
2806546,经常用于充当图像元素，如计算机程序中的按钮和控件
2806546,JPEG：按照JPEG标准压缩过的位图
2806546,可以用于很多应用程序，如网页中的图片等
2806546,GIF：经过压缩，网页图像的常用式
2806546,PNG：用于网页图片的GIF格式的变形
2806546,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差，如图所示是放大了4倍的矢量图效果
2806546,如徽标、美工插图、工程绘图
2806546,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大
2806546,构成位图的最小单位是象素，位图就是由象素阵列的排列来实现其显示效果的，每个象素有自己的颜色信息，在对位图图像进行编辑操作的时候，可操作的对象是每个象素，我们可以改变图像的色相、饱和度、明度，从而改变图像的显示效果
2806546,位图图像的清晰度与分辨率有关
2806546,对位图图像进行放大时，放大的只是像素点，位图图像的四周会出现锯齿状
2806546,广泛应用在照片和绘图图像中
2806546,计算机系统的外部设备，包括输入设备中的键盘、鼠标器、扫描仪、数码相机和语音输入系统、手写输入系统、IC卡输入系统，输出设备中的显示系统、各种打印机和绘图仪，软盘存储器、硬盘存储器、外存储设备，多媒体设备中的光盘驱动器、声卡、音箱、视频卡、电视接收卡、SCSI卡及摄像头等多媒体适配器
2806546,多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成主要硬件：主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分
2806546,软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能
2806546,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件
2806546,(1)文本:由语言文字和符号字符组成的数据文件
2806546,可以表达文字信息，说明的更加清楚
2806546,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件
2806546,也叫点位图或位图图像
2806546,表达实际事物
2806546,(3)图形:矢量图形的简称
2806546,即生成一幅图形由数学方法组成的数据文件
2806546,一般可将图形看作是图像的抽象
2806546,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面
2806546,人为创造的表现形式
2806546,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率
2806546,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等
2806546,而多媒体技术，是指采用计算机技术，将各种媒体以数字化的方式集成在一起，从而使计算机具有了能同时获取、处理、编辑、存储和展示多体信息的能力
2806546,选择查询：在查询设计器中，给出查询条件参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果
2806546,这种查询完全由用户控制
2806546,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件
2806546,分为单参数和多参数，在条件行写[参数内容]操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作
